liveness,tempo,energy,analysis_url,speechiness,mode,instrumentalness,key,duration_ms,id,name,popularity,uri,acousticness,track_href,time_signature,loudness,valence,type,danceability
0.121,144.216,0.421,https://api.spotify.com/v1/audio-analysis/6hWuImKdrd2E4fZvUBhJop,0.0561,1,0.00145,7,537827,6hWuImKdrd2E4fZvUBhJop,Tainted Love / Where Did Our Love Go - Extended Version,48,spotify:track:6hWuImKdrd2E4fZvUBhJop,0.443,https://api.spotify.com/v1/tracks/6hWuImKdrd2E4fZvUBhJop,4,-7.265,0.441,audio_features,0.677
0.0333,88.375,0.72,https://api.spotify.com/v1/audio-analysis/5SW0bSJXKMukbh8FCcplA6,0.184,1,2.65e-06,2,216613,5SW0bSJXKMukbh8FCcplA6,El Paso Del Gigante,57,spotify:track:5SW0bSJXKMukbh8FCcplA6,0.397,https://api.spotify.com/v1/tracks/5SW0bSJXKMukbh8FCcplA6,4,-7.383,0.715,audio_features,0.824
0.0669,112.873,0.634,https://api.spotify.com/v1/audio-analysis/1Aj0avEp5zXD4MR1qeD4pU,0.185,0,0,2,261800,1Aj0avEp5zXD4MR1qeD4pU,Yahoozee Reloaded (feat. Lkt),29,spotify:track:1Aj0avEp5zXD4MR1qeD4pU,0.256,https://api.spotify.com/v1/tracks/1Aj0avEp5zXD4MR1qeD4pU,4,-8.716,0.796,audio_features,0.801
0.106,96.98,0.641,https://api.spotify.com/v1/audio-analysis/2uZhNjlUQ9mnt0rS7hcAgF,0.035,0,0.00023,10,191333,2uZhNjlUQ9mnt0rS7hcAgF,Smoke A Little Smoke,60,spotify:track:2uZhNjlUQ9mnt0rS7hcAgF,0.0206,https://api.spotify.com/v1/tracks/2uZhNjlUQ9mnt0rS7hcAgF,4,-6.077,0.639,audio_features,0.77
0.832,122.883,0.262,https://api.spotify.com/v1/audio-analysis/1wHSxWBfPr3GO31y8KGrWe,0.0414,1,0.0114,7,334744,1wHSxWBfPr3GO31y8KGrWe,Wish You Were Here - 2011 Remastered Version,20,spotify:track:1wHSxWBfPr3GO31y8KGrWe,0.735,https://api.spotify.com/v1/tracks/1wHSxWBfPr3GO31y8KGrWe,4,-15.73,0.375,audio_features,0.481
0.111,87.498,0.624,https://api.spotify.com/v1/audio-analysis/3GoAxXQ1JATxMJAtIT7hnX,0.355,1,0,5,198720,3GoAxXQ1JATxMJAtIT7hnX,Price Tag,51,spotify:track:3GoAxXQ1JATxMJAtIT7hnX,0.0933,https://api.spotify.com/v1/tracks/3GoAxXQ1JATxMJAtIT7hnX,4,-6.592,0.501,audio_features,0.549
0.13,119.676,0.894,https://api.spotify.com/v1/audio-analysis/2Ou1Hyvr08mr0pZauPvv6j,0.0434,0,0.00035,2,387267,2Ou1Hyvr08mr0pZauPvv6j,Two Step,50,spotify:track:2Ou1Hyvr08mr0pZauPvv6j,0.00907,https://api.spotify.com/v1/tracks/2Ou1Hyvr08mr0pZauPvv6j,4,-7.51,0.295,audio_features,0.405
0.109,136.967,0.89,https://api.spotify.com/v1/audio-analysis/4sn9RzjtVrIPCruoarUH6x,0.0357,1,1.18e-06,10,245187,4sn9RzjtVrIPCruoarUH6x,Satisfaction,15,spotify:track:4sn9RzjtVrIPCruoarUH6x,0.000244,https://api.spotify.com/v1/tracks/4sn9RzjtVrIPCruoarUH6x,4,-3.444,0.433,audio_features,0.374
0.358,139.045,0.703,https://api.spotify.com/v1/audio-analysis/5fyIGoaaKelzdyW8ELhYJZ,0.269,1,0.00927,2,237840,5fyIGoaaKelzdyW8ELhYJZ,Feeling Myself,65,spotify:track:5fyIGoaaKelzdyW8ELhYJZ,0.437,https://api.spotify.com/v1/tracks/5fyIGoaaKelzdyW8ELhYJZ,4,-5.459,0.477,audio_features,0.564
0.155,162.781,0.673,https://api.spotify.com/v1/audio-analysis/2Lg4kvhOrPhpGEZmSe7VAN,0.108,1,0,2,287000,2Lg4kvhOrPhpGEZmSe7VAN,Country Grammar (Hot Shit),68,spotify:track:2Lg4kvhOrPhpGEZmSe7VAN,0.00802,https://api.spotify.com/v1/tracks/2Lg4kvhOrPhpGEZmSe7VAN,4,-6.879,0.527,audio_features,0.872
0.183,177.296,0.717,https://api.spotify.com/v1/audio-analysis/6ZyOzoCO75VF6ZhgoMJvZJ,0.0958,1,0,8,191120,6ZyOzoCO75VF6ZhgoMJvZJ,Everything and More,53,spotify:track:6ZyOzoCO75VF6ZhgoMJvZJ,0.243,https://api.spotify.com/v1/tracks/6ZyOzoCO75VF6ZhgoMJvZJ,4,-4.047,0.312,audio_features,0.431
0.0976,129.964,0.527,https://api.spotify.com/v1/audio-analysis/4Bly6nsiynuA2giYBIOuMz,0.111,0,0,4,279257,4Bly6nsiynuA2giYBIOuMz,Do You Understand? (feat. Gunna & Tory Lanez),71,spotify:track:4Bly6nsiynuA2giYBIOuMz,0.0583,https://api.spotify.com/v1/tracks/4Bly6nsiynuA2giYBIOuMz,4,-5.194,0.178,audio_features,0.878
0.0433,125.002,0.921,https://api.spotify.com/v1/audio-analysis/5vP9XMCAXLuUST5bGooUKN,0.0512,0,0.0124,11,251228,5vP9XMCAXLuUST5bGooUKN,Harmony,46,spotify:track:5vP9XMCAXLuUST5bGooUKN,0.000884,https://api.spotify.com/v1/tracks/5vP9XMCAXLuUST5bGooUKN,4,-3.571,0.123,audio_features,0.735
0.287,100.008,0.914,https://api.spotify.com/v1/audio-analysis/68PWHpcmWTC92qoGADfOEG,0.0302,1,0.00506,5,354520,68PWHpcmWTC92qoGADfOEG,Mix Juguito De Pina,51,spotify:track:68PWHpcmWTC92qoGADfOEG,0.219,https://api.spotify.com/v1/tracks/68PWHpcmWTC92qoGADfOEG,4,-3.747,0.847,audio_features,0.767
0.148,150.01,0.596,https://api.spotify.com/v1/audio-analysis/53Uhazj9Qvzdo8pSz8M2Ar,0.0355,0,8.84e-06,5,195222,53Uhazj9Qvzdo8pSz8M2Ar,Wonder Drug,43,spotify:track:53Uhazj9Qvzdo8pSz8M2Ar,0.0969,https://api.spotify.com/v1/tracks/53Uhazj9Qvzdo8pSz8M2Ar,4,-4.384,0.281,audio_features,0.664
0.305,174.201,0.802,https://api.spotify.com/v1/audio-analysis/5lA6mFOvaiienokVbTZEQx,0.403,0,0,5,219600,5lA6mFOvaiienokVbTZEQx,Mambo No. 5 (A Little Bit of...),25,spotify:track:5lA6mFOvaiienokVbTZEQx,0.107,https://api.spotify.com/v1/tracks/5lA6mFOvaiienokVbTZEQx,4,-6.849,0.901,audio_features,0.607
0.631,139.874,0.989,https://api.spotify.com/v1/audio-analysis/0rwldr9iqblMkUsonZWw96,0.081,1,0.000336,6,143387,0rwldr9iqblMkUsonZWw96,Ma copine est kpata,19,spotify:track:0rwldr9iqblMkUsonZWw96,0.2,https://api.spotify.com/v1/tracks/0rwldr9iqblMkUsonZWw96,4,-4.034,0.964,audio_features,0.582
0.0982,90.014,0.519,https://api.spotify.com/v1/audio-analysis/4oqJQWhsr0Q5niGszngr0C,0.122,1,1.41e-06,5,192627,4oqJQWhsr0Q5niGszngr0C,Without You,43,spotify:track:4oqJQWhsr0Q5niGszngr0C,0.613,https://api.spotify.com/v1/tracks/4oqJQWhsr0Q5niGszngr0C,4,-6.011,0.396,audio_features,0.816
0.372,158.157,0.976,https://api.spotify.com/v1/audio-analysis/5iaWq4djtfWZk8McqrtprO,0.051,1,0.805,6,212240,5iaWq4djtfWZk8McqrtprO,Class Historian,45,spotify:track:5iaWq4djtfWZk8McqrtprO,0.229,https://api.spotify.com/v1/tracks/5iaWq4djtfWZk8McqrtprO,4,-4.043,0.965,audio_features,0.578
0.604,126.993,0.987,https://api.spotify.com/v1/audio-analysis/1juwjI170u9eoNQ07Hxpal,0.0395,1,0.904,2,245674,1juwjI170u9eoNQ07Hxpal,Men On Mars,47,spotify:track:1juwjI170u9eoNQ07Hxpal,0.0206,https://api.spotify.com/v1/tracks/1juwjI170u9eoNQ07Hxpal,4,-6.236,0.176,audio_features,0.74
0.128,114.905,0.597,https://api.spotify.com/v1/audio-analysis/2QfNZWOVYeycSM2bmrpm9W,0.0327,1,0,2,225493,2QfNZWOVYeycSM2bmrpm9W,Wake Me Up - Acoustic,7,spotify:track:2QfNZWOVYeycSM2bmrpm9W,0.395,https://api.spotify.com/v1/tracks/2QfNZWOVYeycSM2bmrpm9W,4,-7.386,0.353,audio_features,0.577
0.0994,116.946,0.74,https://api.spotify.com/v1/audio-analysis/1fLhGF1JfGQYj6EZLndD86,0.04,0,1.05e-05,0,205440,1fLhGF1JfGQYj6EZLndD86,Baby (feat. Marina and The Diamonds & Luis Fonsi),79,spotify:track:1fLhGF1JfGQYj6EZLndD86,0.356,https://api.spotify.com/v1/tracks/1fLhGF1JfGQYj6EZLndD86,4,-5.354,0.33,audio_features,0.755
0.129,135.647,0.817,https://api.spotify.com/v1/audio-analysis/5DRlS9KSUHfGrTRqp5almw,0.102,0,0.408,0,200227,5DRlS9KSUHfGrTRqp5almw,Fanta,31,spotify:track:5DRlS9KSUHfGrTRqp5almw,0.012,https://api.spotify.com/v1/tracks/5DRlS9KSUHfGrTRqp5almw,4,-5.006,0.171,audio_features,0.521
0.39,140.798,0.651,https://api.spotify.com/v1/audio-analysis/2NyST1PrdhrIySjgKG8fop,0.0348,0,0.605,11,229333,2NyST1PrdhrIySjgKG8fop,Beautiful,35,spotify:track:2NyST1PrdhrIySjgKG8fop,0.00237,https://api.spotify.com/v1/tracks/2NyST1PrdhrIySjgKG8fop,4,-7.264,0.187,audio_features,0.595
0.125,95.021,0.698,https://api.spotify.com/v1/audio-analysis/0hIWFtRapuJrfDCovuGww9,0.0451,0,0.00291,1,190320,0hIWFtRapuJrfDCovuGww9,La Inconforme,54,spotify:track:0hIWFtRapuJrfDCovuGww9,0.132,https://api.spotify.com/v1/tracks/0hIWFtRapuJrfDCovuGww9,4,-6.284,0.622,audio_features,0.894
0.123,96.027,0.681,https://api.spotify.com/v1/audio-analysis/7oigG0toPdu2Oj8mYowsBM,0.174,0,0,5,201147,7oigG0toPdu2Oj8mYowsBM,Make That Sh*t Work,48,spotify:track:7oigG0toPdu2Oj8mYowsBM,0.0885,https://api.spotify.com/v1/tracks/7oigG0toPdu2Oj8mYowsBM,4,-6.664,0.487,audio_features,0.879
0.0896,163.935,0.651,https://api.spotify.com/v1/audio-analysis/29tc0GbW0pTSBZSCZF3NWk,0.156,1,0,1,175755,29tc0GbW0pTSBZSCZF3NWk,Lean Wit Me,87,spotify:track:29tc0GbW0pTSBZSCZF3NWk,0.0414,https://api.spotify.com/v1/tracks/29tc0GbW0pTSBZSCZF3NWk,4,-5.515,0.237,audio_features,0.665
0.215,103.975,0.866,https://api.spotify.com/v1/audio-analysis/7AETj0MRhFoR1dCAEisUL8,0.0656,0,0,8,156923,7AETj0MRhFoR1dCAEisUL8,Secret - Refix,49,spotify:track:7AETj0MRhFoR1dCAEisUL8,0.401,https://api.spotify.com/v1/tracks/7AETj0MRhFoR1dCAEisUL8,4,-4.531,0.782,audio_features,0.82
0.338,126.982,0.887,https://api.spotify.com/v1/audio-analysis/0fbXFYtHPpq5fVNRGjxZrC,0.0518,0,0.812,11,168937,0fbXFYtHPpq5fVNRGjxZrC,Scrub The Ground (feat. DJ Funk),56,spotify:track:0fbXFYtHPpq5fVNRGjxZrC,0.0263,https://api.spotify.com/v1/tracks/0fbXFYtHPpq5fVNRGjxZrC,4,-3.886,0.682,audio_features,0.786
0.0757,97.042,0.857,https://api.spotify.com/v1/audio-analysis/43abZMYnbOoC7wVqNQoLnM,0.0511,1,1.21e-06,5,567853,43abZMYnbOoC7wVqNQoLnM,Relax,25,spotify:track:43abZMYnbOoC7wVqNQoLnM,0.199,https://api.spotify.com/v1/tracks/43abZMYnbOoC7wVqNQoLnM,4,-6.081,0.709,audio_features,0.713
0.338,118.159,0.67,https://api.spotify.com/v1/audio-analysis/5N4erncE7kuUccm7zEmwzk,0.0473,1,3.33e-06,0,238173,5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),92,spotify:track:5N4erncE7kuUccm7zEmwzk,0.0104,https://api.spotify.com/v1/tracks/5N4erncE7kuUccm7zEmwzk,4,-6.439,0.505,audio_features,0.588
0.0874,159.833,0.869,https://api.spotify.com/v1/audio-analysis/44xWtabQzBHKXxD0UVLSNQ,0.109,1,0,3,241053,44xWtabQzBHKXxD0UVLSNQ,Last Name,50,spotify:track:44xWtabQzBHKXxD0UVLSNQ,0.194,https://api.spotify.com/v1/tracks/44xWtabQzBHKXxD0UVLSNQ,4,-3.154,0.688,audio_features,0.395
0.105,75.422,0.441,https://api.spotify.com/v1/audio-analysis/3NTR4e5BX8wWhDa9a9HD2c,0.0377,1,0,6,194304,3NTR4e5BX8wWhDa9a9HD2c,Stitches,26,spotify:track:3NTR4e5BX8wWhDa9a9HD2c,0.81,https://api.spotify.com/v1/tracks/3NTR4e5BX8wWhDa9a9HD2c,4,-6.864,0.681,audio_features,0.582
0.0875,122.428,0.928,https://api.spotify.com/v1/audio-analysis/7HKez549fwJQDzx3zLjHKC,0.0388,1,0.11,5,213067,7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered,74,spotify:track:7HKez549fwJQDzx3zLjHKC,0.0531,https://api.spotify.com/v1/tracks/7HKez549fwJQDzx3zLjHKC,4,-4.078,0.966,audio_features,0.638
0.105,150.953,0.457,https://api.spotify.com/v1/audio-analysis/1EzrEOXmMH3G43AXT1y7pA,0.0468,1,0,11,242187,1EzrEOXmMH3G43AXT1y7pA,I'm Yours,84,spotify:track:1EzrEOXmMH3G43AXT1y7pA,0.595,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,4,-8.322,0.718,audio_features,0.686
0.0764,118.01,0.742,https://api.spotify.com/v1/audio-analysis/2LN2AnZzVaV1OV3sacdWCm,0.0392,1,6.3e-06,0,257280,2LN2AnZzVaV1OV3sacdWCm,Ya Mnaanaa,41,spotify:track:2LN2AnZzVaV1OV3sacdWCm,0.128,https://api.spotify.com/v1/tracks/2LN2AnZzVaV1OV3sacdWCm,4,-9.911,0.902,audio_features,0.747
0.131,133.842,0.444,https://api.spotify.com/v1/audio-analysis/38aPeueGAUmEneEEJoANXO,0.12,1,0.000115,11,146359,38aPeueGAUmEneEEJoANXO,Human,63,spotify:track:38aPeueGAUmEneEEJoANXO,0.711,https://api.spotify.com/v1/tracks/38aPeueGAUmEneEEJoANXO,4,-8.385,0.247,audio_features,0.692
0.0632,166.064,0.619,https://api.spotify.com/v1/audio-analysis/2IgsMrgpkT9jIitnVe0doT,0.154,0,9.83e-06,1,193199,2IgsMrgpkT9jIitnVe0doT,Cause You Did,44,spotify:track:2IgsMrgpkT9jIitnVe0doT,0.127,https://api.spotify.com/v1/tracks/2IgsMrgpkT9jIitnVe0doT,4,-6.028,0.671,audio_features,0.638
0.384,123.851,0.908,https://api.spotify.com/v1/audio-analysis/5YBVDvTSSSiqv7KZDeUlXA,0.0577,1,0.000579,2,274160,5YBVDvTSSSiqv7KZDeUlXA,Renegades Of Funk,65,spotify:track:5YBVDvTSSSiqv7KZDeUlXA,0.00184,https://api.spotify.com/v1/tracks/5YBVDvTSSSiqv7KZDeUlXA,4,-4.019,0.769,audio_features,0.651
0.0941,140.015,0.922,https://api.spotify.com/v1/audio-analysis/6rLOyyTcnlELSP5Rgqx1Lm,0.039,1,0,7,190947,6rLOyyTcnlELSP5Rgqx1Lm,Denim Danger,33,spotify:track:6rLOyyTcnlELSP5Rgqx1Lm,7.04e-05,https://api.spotify.com/v1/tracks/6rLOyyTcnlELSP5Rgqx1Lm,4,-3.816,0.587,audio_features,0.449
0.0494,127.795,0.612,https://api.spotify.com/v1/audio-analysis/1b2DXzL03cToFUhTwHX9lB,0.142,0,0,0,190556,1b2DXzL03cToFUhTwHX9lB,Undercover,45,spotify:track:1b2DXzL03cToFUhTwHX9lB,0.118,https://api.spotify.com/v1/tracks/1b2DXzL03cToFUhTwHX9lB,4,-5.764,0.83,audio_features,0.75
0.214,101.854,0.725,https://api.spotify.com/v1/audio-analysis/5BkNCuxzzid0gz9sx3NNbX,0.0337,1,0.000133,2,215493,5BkNCuxzzid0gz9sx3NNbX,My Silver Lining,62,spotify:track:5BkNCuxzzid0gz9sx3NNbX,0.026,https://api.spotify.com/v1/tracks/5BkNCuxzzid0gz9sx3NNbX,4,-4.671,0.427,audio_features,0.477
0.291,160.063,0.795,https://api.spotify.com/v1/audio-analysis/21kOVEG3bDCVphKhXL8XmQ,0.264,1,0,1,96064,21kOVEG3bDCVphKhXL8XmQ,Walk,79,spotify:track:21kOVEG3bDCVphKhXL8XmQ,0.221,https://api.spotify.com/v1/tracks/21kOVEG3bDCVphKhXL8XmQ,4,-6.186,0.744,audio_features,0.831
0.44,114.547,0.872,https://api.spotify.com/v1/audio-analysis/2ggKTcDZSHhCbctZxc7ISJ,0.115,0,3.04e-06,4,293840,2ggKTcDZSHhCbctZxc7ISJ,500 Hommes - Moonbeams,23,spotify:track:2ggKTcDZSHhCbctZxc7ISJ,0.0407,https://api.spotify.com/v1/tracks/2ggKTcDZSHhCbctZxc7ISJ,3,-7.345,0.484,audio_features,0.438
0.0597,122.999,0.932,https://api.spotify.com/v1/audio-analysis/2pe0COHvmpJVsddI9tN3oe,0.0313,1,0.906,8,253171,2pe0COHvmpJVsddI9tN3oe,Dished (Male Stripper),51,spotify:track:2pe0COHvmpJVsddI9tN3oe,0.0347,https://api.spotify.com/v1/tracks/2pe0COHvmpJVsddI9tN3oe,4,-4.895,0.393,audio_features,0.77
0.0546,130.022,0.879,https://api.spotify.com/v1/audio-analysis/1tMFsas01GfuEUgtNYDpyo,0.125,1,0,6,290587,1tMFsas01GfuEUgtNYDpyo,Ton pied mon pied,13,spotify:track:1tMFsas01GfuEUgtNYDpyo,0.212,https://api.spotify.com/v1/tracks/1tMFsas01GfuEUgtNYDpyo,4,-7.797,0.957,audio_features,0.781
0.192,132.064,0.69,https://api.spotify.com/v1/audio-analysis/6wWaVoUOzLQJHd3bWAUpdZ,0.282,0,0,1,194732,6wWaVoUOzLQJHd3bWAUpdZ,"Never Recover (Lil Baby & Gunna, Drake)",89,spotify:track:6wWaVoUOzLQJHd3bWAUpdZ,0.0716,https://api.spotify.com/v1/tracks/6wWaVoUOzLQJHd3bWAUpdZ,4,-5.327,0.914,audio_features,0.757
0.206,169.944,0.71,https://api.spotify.com/v1/audio-analysis/6iOvnACn4ChlAw4lWUU4dd,0.0579,1,1.07e-06,0,217813,6iOvnACn4ChlAw4lWUU4dd,Go To Town,62,spotify:track:6iOvnACn4ChlAw4lWUU4dd,0.0716,https://api.spotify.com/v1/tracks/6iOvnACn4ChlAw4lWUU4dd,4,-2.474,0.7,audio_features,0.71
0.9,109.993,0.405,https://api.spotify.com/v1/audio-analysis/5pyt7DYO5Ye6h07yEpljPB,0.0303,1,0.000388,0,243250,5pyt7DYO5Ye6h07yEpljPB,Salam - Original Mix,28,spotify:track:5pyt7DYO5Ye6h07yEpljPB,0.551,https://api.spotify.com/v1/tracks/5pyt7DYO5Ye6h07yEpljPB,4,-7.607,0.421,audio_features,0.692
0.281,134.199,0.792,https://api.spotify.com/v1/audio-analysis/024Q1MI4uaYHF6j2Q2ZYgF,0.179,0,0,10,233360,024Q1MI4uaYHF6j2Q2ZYgF,Overnight Celebrity,59,spotify:track:024Q1MI4uaYHF6j2Q2ZYgF,0.182,https://api.spotify.com/v1/tracks/024Q1MI4uaYHF6j2Q2ZYgF,4,-5.435,0.777,audio_features,0.828
0.0752,98.004,0.479,https://api.spotify.com/v1/audio-analysis/3OJ4epaVBzDyKDuGLcUcJ2,0.0791,1,0,6,238819,3OJ4epaVBzDyKDuGLcUcJ2,La vraie vie,31,spotify:track:3OJ4epaVBzDyKDuGLcUcJ2,0.614,https://api.spotify.com/v1/tracks/3OJ4epaVBzDyKDuGLcUcJ2,4,-9.225,0.0906,audio_features,0.704
0.224,121.018,0.973,https://api.spotify.com/v1/audio-analysis/3VGheGbJrEnGvwteXNBDNt,0.0849,0,0.00326,6,255587,3VGheGbJrEnGvwteXNBDNt,Hereafter,53,spotify:track:3VGheGbJrEnGvwteXNBDNt,4.58e-05,https://api.spotify.com/v1/tracks/3VGheGbJrEnGvwteXNBDNt,4,-4.115,0.159,audio_features,0.513
0.573,157.997,0.971,https://api.spotify.com/v1/audio-analysis/031dodhsRKxFV8Y9GiRbIV,0.284,1,0,1,258707,031dodhsRKxFV8Y9GiRbIV,Les grouilleurs,13,spotify:track:031dodhsRKxFV8Y9GiRbIV,0.763,https://api.spotify.com/v1/tracks/031dodhsRKxFV8Y9GiRbIV,4,-3.475,0.737,audio_features,0.646
0.327,124.021,0.679,https://api.spotify.com/v1/audio-analysis/6adDpX54Bz3rBkmI1FwnvL,0.0461,0,0.332,9,147794,6adDpX54Bz3rBkmI1FwnvL,BAD,43,spotify:track:6adDpX54Bz3rBkmI1FwnvL,0.00688,https://api.spotify.com/v1/tracks/6adDpX54Bz3rBkmI1FwnvL,4,-8.051,0.967,audio_features,0.928
0.0657,129.699,0.709,https://api.spotify.com/v1/audio-analysis/0YZLy2PSpOA7Nw2Yg0Hfxa,0.0904,1,0.00447,8,121880,0YZLy2PSpOA7Nw2Yg0Hfxa,Song 2,37,spotify:track:0YZLy2PSpOA7Nw2Yg0Hfxa,0.00188,https://api.spotify.com/v1/tracks/0YZLy2PSpOA7Nw2Yg0Hfxa,4,-6.736,0.855,audio_features,0.658
0.082,125.85,0.631,https://api.spotify.com/v1/audio-analysis/72V6cJ76csFhfELjuMYnPA,0.0354,0,0.341,6,293335,72V6cJ76csFhfELjuMYnPA,I Can Change / Only In Dreams,16,spotify:track:72V6cJ76csFhfELjuMYnPA,0.0126,https://api.spotify.com/v1/tracks/72V6cJ76csFhfELjuMYnPA,4,-4.219,0.126,audio_features,0.613
0.152,110.05,0.926,https://api.spotify.com/v1/audio-analysis/0dHWWPN5XGWotUnM57QQZK,0.108,1,9.14e-06,7,191994,0dHWWPN5XGWotUnM57QQZK,Not That Type,57,spotify:track:0dHWWPN5XGWotUnM57QQZK,0.0796,https://api.spotify.com/v1/tracks/0dHWWPN5XGWotUnM57QQZK,4,-2.129,0.743,audio_features,0.729
0.21,120.336,0.771,https://api.spotify.com/v1/audio-analysis/5YzckYO7G171MHg1UqkxJY,0.0321,0,8.3e-06,4,276317,5YzckYO7G171MHg1UqkxJY,Destroy Everything You Touch,43,spotify:track:5YzckYO7G171MHg1UqkxJY,0.00994,https://api.spotify.com/v1/tracks/5YzckYO7G171MHg1UqkxJY,4,-5.961,0.705,audio_features,0.524
0.0782,121.94,0.804,https://api.spotify.com/v1/audio-analysis/50SEeQXOJgaXPv2S0v7ded,0.0319,0,0,11,154547,50SEeQXOJgaXPv2S0v7ded,Paradise (feat. Benjamin Ingrosso),73,spotify:track:50SEeQXOJgaXPv2S0v7ded,0.0549,https://api.spotify.com/v1/tracks/50SEeQXOJgaXPv2S0v7ded,4,-4.988,0.96,audio_features,0.759
0.209,89.11,0.835,https://api.spotify.com/v1/audio-analysis/7xV2KiZcW7oUCUyYWzrxnC,0.414,0,0,1,232853,7xV2KiZcW7oUCUyYWzrxnC,Immigrant,66,spotify:track:7xV2KiZcW7oUCUyYWzrxnC,0.556,https://api.spotify.com/v1/tracks/7xV2KiZcW7oUCUyYWzrxnC,4,-4.847,0.646,audio_features,0.698
0.211,125.202,0.772,https://api.spotify.com/v1/audio-analysis/5oHHMDcVOmPSFrCgdbHPdb,0.0372,1,0,2,230133,5oHHMDcVOmPSFrCgdbHPdb,It's Five O'Clock Somewhere,63,spotify:track:5oHHMDcVOmPSFrCgdbHPdb,0.208,https://api.spotify.com/v1/tracks/5oHHMDcVOmPSFrCgdbHPdb,4,-6.69,0.88,audio_features,0.713
0.0892,177.321,0.673,https://api.spotify.com/v1/audio-analysis/1kTH8Ok1XWldpvIuzrCHFg,0.0849,0,0.000147,11,358627,1kTH8Ok1XWldpvIuzrCHFg,Maneater - Extended Club Mix,39,spotify:track:1kTH8Ok1XWldpvIuzrCHFg,0.00206,https://api.spotify.com/v1/tracks/1kTH8Ok1XWldpvIuzrCHFg,4,-7.73,0.878,audio_features,0.602
0.109,120.055,0.448,https://api.spotify.com/v1/audio-analysis/2LNMhZ3YijTO7USmqjgJfG,0.0539,0,0,10,231333,2LNMhZ3YijTO7USmqjgJfG,CLOUT COBAIN | CLOUT CO13A1N,71,spotify:track:2LNMhZ3YijTO7USmqjgJfG,0.591,https://api.spotify.com/v1/tracks/2LNMhZ3YijTO7USmqjgJfG,4,-4.771,0.588,audio_features,0.794
0.102,124.877,0.839,https://api.spotify.com/v1/audio-analysis/3c3XnCPwxGhQEHFxxjQcWe,0.0483,1,0.0574,5,254200,3c3XnCPwxGhQEHFxxjQcWe,Thrash Unreal,56,spotify:track:3c3XnCPwxGhQEHFxxjQcWe,0.000114,https://api.spotify.com/v1/tracks/3c3XnCPwxGhQEHFxxjQcWe,4,-3.583,0.637,audio_features,0.555
0.255,79.997,0.813,https://api.spotify.com/v1/audio-analysis/6Za3190Sbw39BBC77WSS1C,0.0561,0,9.33e-05,2,232550,6Za3190Sbw39BBC77WSS1C,Criminal,83,spotify:track:6Za3190Sbw39BBC77WSS1C,0.03,https://api.spotify.com/v1/tracks/6Za3190Sbw39BBC77WSS1C,4,-3.023,0.839,audio_features,0.814
0.114,94.991,0.665,https://api.spotify.com/v1/audio-analysis/2fiPjFCJHwN8QjKbAdRITv,0.0439,1,0.00338,4,187176,2fiPjFCJHwN8QjKbAdRITv,Messed It Up,25,spotify:track:2fiPjFCJHwN8QjKbAdRITv,0.113,https://api.spotify.com/v1/tracks/2fiPjFCJHwN8QjKbAdRITv,4,-5.365,0.556,audio_features,0.665
0.638,140.081,0.927,https://api.spotify.com/v1/audio-analysis/3ENw3IwDPRkLs8FrQuXqRO,0.04,0,0.00472,0,361893,3ENw3IwDPRkLs8FrQuXqRO,Dark Allies,39,spotify:track:3ENw3IwDPRkLs8FrQuXqRO,0.0009,https://api.spotify.com/v1/tracks/3ENw3IwDPRkLs8FrQuXqRO,4,-6.014,0.144,audio_features,0.496
0.134,82.523,0.61,https://api.spotify.com/v1/audio-analysis/3lwcrfL6LfZ1p9ZU8KRx4n,0.0337,1,0,7,240560,3lwcrfL6LfZ1p9ZU8KRx4n,Birmingham,55,spotify:track:3lwcrfL6LfZ1p9ZU8KRx4n,0.0117,https://api.spotify.com/v1/tracks/3lwcrfL6LfZ1p9ZU8KRx4n,4,-7.071,0.442,audio_features,0.61
0.157,106.896,0.493,https://api.spotify.com/v1/audio-analysis/2pW2JL2dz0I9wq2RNqlPCi,0.0278,1,0,11,193245,2pW2JL2dz0I9wq2RNqlPCi,Heartline - Acoustic,49,spotify:track:2pW2JL2dz0I9wq2RNqlPCi,0.738,https://api.spotify.com/v1/tracks/2pW2JL2dz0I9wq2RNqlPCi,4,-5.565,0.94,audio_features,0.674
0.0814,123.994,0.862,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,0.11,0,2.19e-05,9,214847,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),90,spotify:track:7ef4DlsgrMEH11cDZd32M6,0.037,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,4,-3.24,0.592,audio_features,0.791
0.386,147.983,0.845,https://api.spotify.com/v1/audio-analysis/4oViDMf3xLwW8Ne4lp26mC,0.333,0,0,11,171892,4oViDMf3xLwW8Ne4lp26mC,Swerve On Em (feat. A$AP Rocky),62,spotify:track:4oViDMf3xLwW8Ne4lp26mC,0.284,https://api.spotify.com/v1/tracks/4oViDMf3xLwW8Ne4lp26mC,4,-6.098,0.482,audio_features,0.629
